transaction_id,customer_id,account_type,transaction_date,transaction_type,merchant_category,transaction_channel,transaction_amount,transaction_status,state
TXN0000004586,CUST000056,Loan Account,2025-07-30,Debit,Education,POS,22356.79,Success,Maryland
TXN0000004587,CUST000056,Credit Card,2026-05-22,Debit,Shopping,POS,29723.54,Success,Maryland
TXN0000004588,CUST000056,Loan Account,2025-09-13,Debit,Restaurant,UPI,16424.88,Success,Maryland
TXN0000004589,CUST000056,Savings Account,2026-01-31,Debit,Entertainment,POS,1028.12,Success,Maryland
TXN0000004590,CUST000056,Credit Card,2026-03-07,Debit,Groceries,UPI,3991.74,Success,Maryland
TXN0000004591,CUST000056,Loan Account,2025-09-02,Debit,Fuel,UPI,20623.27,Success,Maryland
TXN0000004592,CUST000057,Credit Card,2026-02-12,Credit,Salary Credit,POS,28095.63,Success,Missouri
TXN0000004593,CUST000057,Savings Account,2025-10-19,Debit,Utilities,UPI,5836.02,Success,Missouri
TXN0000004594,CUST000057,Savings Account,2025-11-11,Debit,Groceries,UPI,12856.5,Success,Missouri
TXN0000004595,CUST000057,Credit Card,2025-12-21,Debit,Shopping,Mobile Banking,10402.0,Success,Missouri
TXN0000004596,CUST000057,Loan Account,2026-03-26,Debit,Healthcare,UPI,12489.03,Success,Missouri
TXN0000004597,CUST000057,Credit Card,2025-08-01,Debit,Fuel,Mobile Banking,3600.49,Success,Missouri
TXN0000004598,CUST000057,Loan Account,2025-10-16,Debit,Restaurant,UPI,984.09,Success,Missouri
TXN0000004599,CUST000057,Loan Account,2026-04-21,Debit,Healthcare,UPI,11342.95,Success,Missouri
TXN0000004600,CUST000057,Loan Account,2025-08-21,Debit,Healthcare,POS,11716.47,Success,Missouri
TXN0000004601,CUST000057,Credit Card,2026-05-23,Debit,Restaurant,ATM,9403.55,Success,Missouri
TXN0000004602,CUST000057,Loan Account,2026-03-29,Debit,Groceries,Internet Banking,12333.31,Success,Missouri
TXN0000004603,CUST000057,Loan Account,2026-01-02,Credit,Salary Credit,Internet Banking,94393.9,Success,Missouri
TXN0000004604,CUST000057,Savings Account,2026-02-19,Debit,Groceries,POS,5576.01,Success,Missouri
TXN0000004605,CUST000057,Savings Account,2025-07-21,Credit,Refund,POS,32944.74,Success,Missouri
TXN0000004606,CUST000057,Loan Account,2026-01-23,Debit,Shopping,UPI,8461.98,Success,Missouri
TXN0000004607,CUST000057,Savings Account,2025-09-28,Credit,Salary Credit,UPI,39857.95,Success,Missouri
TXN0000004608,CUST000057,Loan Account,2025-10-11,Debit,Entertainment,UPI,11232.18,Success,Missouri
TXN0000004609,CUST000057,Credit Card,2026-01-08,Debit,Fuel,UPI,6953.38,Success,Missouri
TXN0000004610,CUST000057,Credit Card,2026-04-19,Debit,Shopping,POS,9475.06,Success,Missouri
TXN0000004611,CUST000057,Loan Account,2025-07-29,Debit,Fuel,POS,7916.81,Success,Missouri
TXN0000004612,CUST000057,Savings Account,2026-02-06,Debit,Restaurant,UPI,9776.81,Success,Missouri
TXN0000004613,CUST000057,Savings Account,2026-04-04,Debit,Fuel,UPI,6382.66,Success,Missouri
TXN0000004614,CUST000057,Savings Account,2026-07-06,Debit,Shopping,POS,12426.9,Success,Missouri
TXN0000004615,CUST000057,Credit Card,2025-12-02,Debit,Fuel,ATM,4999.95,Success,Missouri
TXN0000004616,CUST000057,Credit Card,2026-02-17,Debit,Travel,UPI,3573.09,Success,Missouri
TXN0000004617,CUST000057,Credit Card,2026-05-28,Debit,Restaurant,Mobile Banking,10027.56,Success,Missouri
TXN0000004618,CUST000057,Loan Account,2025-07-25,Debit,Fuel,UPI,14782.69,Success,Missouri
TXN0000004619,CUST000057,Loan Account,2025-07-14,Debit,Shopping,Internet Banking,11935.44,Success,Missouri
TXN0000004620,CUST000057,Savings Account,2026-01-29,Debit,Utilities,Mobile Banking,1114.87,Success,Missouri
TXN0000004621,CUST000057,Loan Account,2025-08-04,Debit,Fuel,POS,2399.82,Success,Missouri
TXN0000004622,CUST000057,Savings Account,2026-04-14,Debit,Fuel,Internet Banking,5050.03,Success,Missouri
TXN0000004623,CUST000057,Savings Account,2026-06-03,Debit,Shopping,UPI,11952.37,Success,Missouri
TXN0000004624,CUST000057,Savings Account,2025-12-29,Debit,Shopping,Mobile Banking,7252.62,Success,Missouri
TXN0000004625,CUST000057,Loan Account,2025-09-21,Debit,Investment,POS,12222.08,Success,Missouri
TXN0000004626,CUST000057,Savings Account,2026-01-07,Debit,Investment,Internet Banking,9569.35,Success,Missouri
TXN0000004627,CUST000057,Loan Account,2025-12-10,Debit,Utilities,POS,11225.58,Success,Missouri
TXN0000004628,CUST000057,Savings Account,2025-10-07,Debit,Shopping,UPI,10073.83,Success,Missouri
TXN0000004629,CUST000057,Savings Account,2025-09-26,Debit,Loan EMI,UPI,9162.96,Success,Missouri
TXN0000004630,CUST000057,Loan Account,2026-05-18,Credit,Refund,UPI,99030.6,Success,Missouri
TXN0000004631,CUST000057,Savings Account,2026-03-31,Debit,Loan EMI,Mobile Banking,3690.05,Success,Missouri
TXN0000004632,CUST000057,Credit Card,2026-06-17,Debit,Loan EMI,Mobile Banking,1110.32,Success,Missouri
TXN0000004633,CUST000057,Credit Card,2025-10-28,Credit,Refund,Internet Banking,53020.04,Success,Missouri
TXN0000004634,CUST000057,Savings Account,2025-12-22,Debit,Shopping,UPI,10887.05,Success,Missouri
TXN0000004635,CUST000057,Credit Card,2026-05-02,Debit,Investment,UPI,14235.25,Success,Missouri
TXN0000004636,CUST000057,Credit Card,2026-06-01,Debit,Investment,POS,14922.82,Success,Missouri
TXN0000004637,CUST000057,Savings Account,2025-08-13,Debit,Groceries,POS,2097.43,Success,Missouri
TXN0000004638,CUST000057,Loan Account,2025-08-12,Debit,Groceries,Mobile Banking,11083.04,Success,Missouri
TXN0000004639,CUST000057,Savings Account,2026-04-06,Credit,Cash Deposit,UPI,64783.05,Success,Missouri
TXN0000004640,CUST000057,Savings Account,2026-06-08,Debit,Healthcare,POS,11650.3,Success,Missouri
TXN0000004641,CUST000057,Loan Account,2025-11-30,Debit,Groceries,Internet Banking,4625.09,Success,Missouri
TXN0000004642,CUST000057,Savings Account,2025-09-13,Debit,Utilities,Mobile Banking,14948.42,Success,Missouri
TXN0000004643,CUST000057,Credit Card,2026-01-06,Debit,Restaurant,POS,6366.14,Success,Missouri
TXN0000004644,CUST000057,Credit Card,2026-07-05,Debit,Groceries,Mobile Banking,11440.75,Success,Missouri
TXN0000004645,CUST000057,Loan Account,2026-07-02,Debit,Fuel,Internet Banking,1996.67,Success,Missouri
TXN0000004646,CUST000057,Loan Account,2026-05-31,Debit,Travel,Mobile Banking,12677.6,Success,Missouri
TXN0000004647,CUST000057,Savings Account,2026-02-19,Debit,Groceries,Mobile Banking,1053.05,Success,Missouri
TXN0000004648,CUST000057,Credit Card,2026-07-03,Debit,Fuel,UPI,13191.58,Success,Missouri
TXN0000004649,CUST000057,Savings Account,2025-12-09,Debit,Healthcare,Mobile Banking,12515.2,Success,Missouri
TXN0000004650,CUST000057,Loan Account,2026-03-18,Debit,Shopping,UPI,5436.96,Success,Missouri
TXN0000004651,CUST000057,Credit Card,2026-02-26,Debit,Investment,Internet Banking,5551.61,Success,Missouri
TXN0000004652,CUST000057,Savings Account,2026-02-10,Credit,Salary Credit,ATM,22876.77,Success,Missouri
TXN0000004653,CUST000057,Savings Account,2026-01-28,Debit,Education,Mobile Banking,9932.87,Success,Missouri
TXN0000004654,CUST000057,Credit Card,2025-09-02,Debit,Utilities,UPI,4670.99,Success,Missouri
TXN0000004655,CUST000057,Credit Card,2025-10-28,Debit,Shopping,UPI,1151.0,Success,Missouri
TXN0000004656,CUST000057,Loan Account,2025-12-28,Credit,Salary Credit,UPI,52247.19,Success,Missouri
TXN0000004657,CUST000057,Loan Account,2025-12-22,Debit,Entertainment,Mobile Banking,2453.88,Success,Missouri
TXN0000004658,CUST000057,Credit Card,2026-04-29,Debit,Loan EMI,Mobile Banking,1729.63,Success,Missouri
TXN0000004659,CUST000057,Loan Account,2026-05-04,Debit,Shopping,UPI,11635.91,Success,Missouri
TXN0000004660,CUST000057,Loan Account,2025-12-09,Credit,Refund,ATM,63504.64,Success,Missouri
TXN0000004661,CUST000057,Loan Account,2025-10-30,Debit,Shopping,Mobile Banking,5987.94,Success,Missouri
TXN0000004662,CUST000057,Credit Card,2026-05-02,Debit,Groceries,Mobile Banking,13504.27,Success,Missouri
TXN0000004663,CUST000057,Savings Account,2026-01-15,Debit,Groceries,UPI,2645.41,Success,Missouri
TXN0000004664,CUST000057,Loan Account,2025-10-14,Debit,Shopping,POS,990.77,Success,Missouri
TXN0000004665,CUST000057,Credit Card,2026-06-10,Debit,Shopping,UPI,1406.52,Success,Missouri
TXN0000004666,CUST000057,Credit Card,2026-03-29,Debit,Utilities,Mobile Banking,13668.79,Success,Missouri
TXN0000004667,CUST000057,Savings Account,2026-01-21,Debit,Groceries,Mobile Banking,4446.83,Success,Missouri
TXN0000004668,CUST000057,Savings Account,2025-07-09,Debit,Fuel,UPI,10126.28,Success,Missouri
TXN0000004669,CUST000057,Credit Card,2026-03-15,Debit,Entertainment,POS,13859.67,Success,Missouri
TXN0000004670,CUST000057,Credit Card,2026-06-23,Debit,Fuel,Mobile Banking,10626.06,Success,Missouri
TXN0000004671,CUST000057,Savings Account,2025-07-25,Debit,Travel,UPI,7923.91,Success,Missouri
TXN0000004672,CUST000058,Credit Card,2026-06-15,Credit,Salary Credit,UPI,196463.3,Success,Maryland
TXN0000004673,CUST000058,Savings Account,2026-03-19,Debit,Groceries,UPI,27986.24,Success,Maryland
TXN0000004674,CUST000058,Loan Account,2026-05-14,Credit,Refund,POS,227770.29,Success,Maryland
TXN0000004675,CUST000058,Credit Card,2026-04-16,Credit,Refund,UPI,152543.97,Success,Maryland
TXN0000004676,CUST000058,Credit Card,2026-03-19,Debit,Shopping,Mobile Banking,23398.35,Success,Maryland
TXN0000004677,CUST000058,Credit Card,2026-05-04,Debit,Shopping,Mobile Banking,29199.71,Success,Maryland
TXN0000004678,CUST000058,Savings Account,2025-10-29,Debit,Fuel,POS,16157.68,Success,Maryland
TXN0000004679,CUST000058,Credit Card,2026-03-27,Debit,Fuel,UPI,22687.71,Success,Maryland
TXN0000004680,CUST000058,Savings Account,2025-09-28,Debit,Shopping,POS,16265.21,Success,Maryland
TXN0000004681,CUST000058,Loan Account,2025-10-12,Debit,Fuel,UPI,10755.87,Success,Maryland
TXN0000004682,CUST000058,Credit Card,2025-11-28,Credit,Salary Credit,UPI,247077.57,Success,Maryland
TXN0000004683,CUST000058,Credit Card,2026-02-05,Debit,Groceries,POS,4726.62,Success,Maryland
TXN0000004684,CUST000058,Savings Account,2025-08-22,Debit,Shopping,Internet Banking,3291.88,Success,Maryland
TXN0000004685,CUST000058,Credit Card,2025-09-27,Debit,Utilities,Internet Banking,24824.98,Success,Maryland
TXN0000004686,CUST000058,Savings Account,2026-05-21,Debit,Shopping,UPI,22751.9,Success,Maryland
TXN0000004687,CUST000058,Credit Card,2026-02-24,Debit,Insurance,Mobile Banking,21644.3,Success,Maryland
TXN0000004688,CUST000058,Credit Card,2026-01-07,Debit,Groceries,UPI,24352.81,Success,Maryland
TXN0000004689,CUST000058,Credit Card,2026-01-30,Debit,Restaurant,UPI,28009.84,Success,Maryland
TXN0000004690,CUST000058,Savings Account,2026-05-07,Debit,Groceries,Mobile Banking,24075.2,Success,Maryland
TXN0000004691,CUST000058,Loan Account,2025-11-20,Debit,Fuel,UPI,8048.13,Success,Maryland
TXN0000004692,CUST000058,Savings Account,2026-03-25,Debit,Restaurant,UPI,1826.22,Success,Maryland
TXN0000004693,CUST000058,Loan Account,2025-07-09,Debit,Fuel,POS,18392.91,Success,Maryland
TXN0000004694,CUST000058,Loan Account,2025-10-13,Debit,Restaurant,UPI,12987.32,Success,Maryland
TXN0000004695,CUST000058,Savings Account,2026-05-10,Debit,Shopping,Mobile Banking,12700.66,Success,Maryland
TXN0000004696,CUST000058,Savings Account,2025-10-18,Debit,Shopping,POS,8398.68,Success,Maryland
TXN0000004697,CUST000058,Savings Account,2026-05-09,Credit,Cash Deposit,Mobile Banking,35133.15,Success,Maryland
TXN0000004698,CUST000058,Credit Card,2026-07-01,Debit,Education,POS,10323.3,Success,Maryland
TXN0000004699,CUST000058,Loan Account,2025-10-13,Debit,Groceries,Mobile Banking,10053.71,Success,Maryland
TXN0000004700,CUST000058,Credit Card,2026-02-28,Debit,Shopping,Internet Banking,14335.12,Success,Maryland
TXN0000004701,CUST000058,Credit Card,2025-12-15,Debit,Shopping,Mobile Banking,12922.77,Success,Maryland
TXN0000004702,CUST000058,Loan Account,2026-04-20,Debit,Shopping,UPI,28908.3,Success,Maryland
TXN0000004703,CUST000058,Loan Account,2026-03-22,Credit,Refund,UPI,170129.24,Success,Maryland
TXN0000004704,CUST000058,Credit Card,2025-11-25,Debit,Education,POS,16578.36,Success,Maryland
TXN0000004705,CUST000058,Savings Account,2026-02-05,Debit,Travel,UPI,18362.21,Success,Maryland
TXN0000004706,CUST000058,Loan Account,2026-06-20,Debit,Restaurant,POS,25317.29,Success,Maryland
TXN0000004707,CUST000058,Credit Card,2026-03-12,Debit,Loan EMI,UPI,1941.38,Success,Maryland
TXN0000004708,CUST000058,Loan Account,2026-02-17,Debit,Utilities,Mobile Banking,8674.09,Success,Maryland
TXN0000004709,CUST000058,Credit Card,2026-01-10,Credit,Salary Credit,Internet Banking,242482.0,Success,Maryland
TXN0000004710,CUST000058,Savings Account,2025-11-11,Credit,Salary Credit,UPI,31545.09,Success,Maryland
TXN0000004711,CUST000058,Loan Account,2026-03-15,Debit,Healthcare,POS,1550.34,Success,Maryland
TXN0000004712,CUST000058,Loan Account,2026-01-16,Debit,Loan EMI,Internet Banking,3750.58,Success,Maryland
TXN0000004713,CUST000058,Loan Account,2025-12-30,Credit,Interest Credit,Mobile Banking,209560.24,Success,Maryland
TXN0000004714,CUST000058,Savings Account,2026-05-16,Debit,Groceries,POS,8155.57,Success,Maryland
TXN0000004715,CUST000058,Credit Card,2026-04-09,Credit,Salary Credit,UPI,180103.18,Success,Maryland
TXN0000004716,CUST000058,Savings Account,2026-01-05,Debit,Restaurant,UPI,14810.99,Success,Maryland
TXN0000004717,CUST000058,Credit Card,2025-09-07,Debit,Fuel,UPI,23491.18,Success,Maryland
TXN0000004718,CUST000058,Loan Account,2025-08-08,Debit,Travel,UPI,29880.42,Success,Maryland
TXN0000004719,CUST000058,Savings Account,2025-08-31,Debit,Shopping,UPI,15250.28,Success,Maryland
TXN0000004720,CUST000058,Savings Account,2026-06-22,Debit,Shopping,UPI,12775.23,Success,Maryland
TXN0000004721,CUST000058,Savings Account,2026-02-01,Debit,Restaurant,POS,10695.06,Success,Maryland
TXN0000004722,CUST000058,Savings Account,2026-02-25,Debit,Shopping,ATM,8282.31,Failed,Maryland
TXN0000004723,CUST000058,Credit Card,2026-05-20,Debit,Groceries,POS,26056.2,Success,Maryland
TXN0000004724,CUST000058,Loan Account,2025-09-01,Debit,Insurance,Mobile Banking,24876.11,Success,Maryland
TXN0000004725,CUST000058,Savings Account,2026-01-14,Debit,Loan EMI,POS,20101.54,Failed,Maryland
TXN0000004726,CUST000058,Loan Account,2025-09-18,Debit,Restaurant,UPI,27741.99,Success,Maryland
TXN0000004727,CUST000058,Loan Account,2025-12-19,Debit,Shopping,UPI,6263.71,Success,Maryland
TXN0000004728,CUST000058,Savings Account,2025-07-28,Debit,Healthcare,UPI,14284.01,Success,Maryland
TXN0000004729,CUST000058,Savings Account,2026-02-22,Debit,Travel,UPI,17460.8,Success,Maryland
TXN0000004730,CUST000058,Credit Card,2026-01-04,Debit,Shopping,Mobile Banking,20272.62,Success,Maryland
TXN0000004731,CUST000058,Savings Account,2026-05-09,Debit,Groceries,POS,23278.4,Success,Maryland
TXN0000004732,CUST000058,Loan Account,2025-10-26,Debit,Utilities,Mobile Banking,3780.37,Success,Maryland
TXN0000004733,CUST000058,Loan Account,2025-12-03,Debit,Healthcare,UPI,25651.38,Success,Maryland
TXN0000004734,CUST000058,Loan Account,2025-12-05,Debit,Restaurant,ATM,16545.18,Success,Maryland
TXN0000004735,CUST000058,Savings Account,2026-01-12,Debit,Healthcare,ATM,10947.65,Success,Maryland
TXN0000004736,CUST000058,Loan Account,2026-02-08,Credit,Salary Credit,Mobile Banking,211739.5,Success,Maryland
TXN0000004737,CUST000058,Credit Card,2025-10-27,Credit,Investment Redemption,UPI,248393.36,Success,Maryland
TXN0000004738,CUST000058,Credit Card,2026-01-10,Debit,Groceries,POS,12472.79,Success,Maryland
TXN0000004739,CUST000058,Loan Account,2025-12-22,Debit,Travel,POS,22325.2,Success,Maryland
TXN0000004740,CUST000058,Savings Account,2026-01-11,Debit,Restaurant,UPI,8687.25,Success,Maryland
TXN0000004741,CUST000058,Credit Card,2026-01-26,Debit,Healthcare,UPI,8977.21,Success,Maryland
TXN0000004742,CUST000058,Credit Card,2025-10-28,Debit,Groceries,UPI,1682.02,Success,Maryland
TXN0000004743,CUST000058,Loan Account,2025-08-30,Debit,Restaurant,Mobile Banking,8913.92,Success,Maryland
TXN0000004744,CUST000058,Savings Account,2025-11-25,Credit,Cash Deposit,Mobile Banking,83207.11,Success,Maryland
TXN0000004745,CUST000058,Credit Card,2025-10-13,Debit,Restaurant,Mobile Banking,28313.62,Success,Maryland
TXN0000004746,CUST000058,Credit Card,2025-09-14,Debit,Fuel,UPI,22152.52,Success,Maryland
TXN0000004747,CUST000058,Loan Account,2025-10-13,Debit,Groceries,UPI,12805.37,Success,Maryland
TXN0000004748,CUST000058,Savings Account,2026-06-10,Credit,Refund,UPI,31564.5,Success,Maryland
TXN0000004749,CUST000058,Savings Account,2026-04-09,Credit,Salary Credit,Mobile Banking,25294.29,Success,Maryland
TXN0000004750,CUST000058,Loan Account,2026-04-27,Debit,Insurance,UPI,10112.56,Success,Maryland
TXN0000004751,CUST000058,Savings Account,2026-03-27,Debit,Education,POS,14106.71,Success,Maryland
TXN0000004752,CUST000058,Credit Card,2025-11-29,Credit,Salary Credit,UPI,170736.73,Success,Maryland
TXN0000004753,CUST000058,Savings Account,2025-09-19,Debit,Insurance,Mobile Banking,28597.66,Success,Maryland
TXN0000004754,CUST000058,Loan Account,2026-02-13,Debit,Fuel,UPI,5252.46,Success,Maryland
TXN0000004755,CUST000058,Credit Card,2026-06-16,Debit,Education,ATM,1613.3,Success,Maryland
TXN0000004756,CUST000058,Credit Card,2025-10-16,Debit,Utilities,UPI,18293.41,Success,Maryland
TXN0000004757,CUST000058,Savings Account,2026-03-10,Credit,Salary Credit,UPI,167615.7,Success,Maryland
TXN0000004758,CUST000058,Credit Card,2025-08-07,Debit,Groceries,Mobile Banking,8296.72,Success,Maryland
TXN0000004759,CUST000058,Savings Account,2026-01-13,Debit,Shopping,Mobile Banking,18111.22,Success,Maryland
TXN0000004760,CUST000058,Credit Card,2026-06-24,Debit,Utilities,UPI,12886.94,Success,Maryland
TXN0000004761,CUST000058,Credit Card,2026-05-26,Credit,Salary Credit,POS,122360.46,Success,Maryland
TXN0000004762,CUST000058,Loan Account,2026-04-06,Credit,Salary Credit,Mobile Banking,237024.9,Success,Maryland
TXN0000004763,CUST000058,Savings Account,2026-04-03,Debit,Investment,POS,26018.17,Success,Maryland
TXN0000004764,CUST000058,Loan Account,2026-05-17,Debit,Restaurant,Mobile Banking,18059.24,Success,Maryland
TXN0000004765,CUST000058,Loan Account,2025-11-22,Credit,Investment Redemption,UPI,80903.61,Success,Maryland
TXN0000004766,CUST000058,Savings Account,2026-06-16,Credit,Salary Credit,POS,245322.53,Success,Maryland
TXN0000004767,CUST000058,Credit Card,2026-02-22,Debit,Insurance,Mobile Banking,11537.59,Success,Maryland
TXN0000004768,CUST000058,Loan Account,2026-02-04,Debit,Shopping,POS,6944.56,Success,Maryland
TXN0000004769,CUST000058,Credit Card,2025-10-17,Debit,Restaurant,UPI,6692.05,Success,Maryland
TXN0000004770,CUST000058,Credit Card,2025-07-20,Debit,Fuel,UPI,27961.2,Success,Maryland
TXN0000004771,CUST000058,Loan Account,2026-06-09,Credit,Refund,POS,164542.99,Success,Maryland
TXN0000004772,CUST000058,Savings Account,2025-08-03,Debit,Education,Mobile Banking,17068.35,Success,Maryland
TXN0000004773,CUST000058,Credit Card,2025-10-16,Debit,Fuel,UPI,22441.36,Success,Maryland
TXN0000004774,CUST000058,Savings Account,2025-09-29,Debit,Insurance,Mobile Banking,28496.79,Success,Maryland
TXN0000004775,CUST000058,Savings Account,2026-04-04,Debit,Fuel,UPI,22530.6,Success,Maryland
TXN0000004776,CUST000059,Credit Card,2026-04-20,Debit,Entertainment,Mobile Banking,6817.85,Success,Utah
TXN0000004777,CUST000059,Loan Account,2026-06-19,Debit,Groceries,UPI,11276.65,Success,Utah
TXN0000004778,CUST000059,Savings Account,2026-06-28,Debit,Restaurant,UPI,9525.53,Success,Utah
TXN0000004779,CUST000059,Credit Card,2026-01-09,Debit,Groceries,Mobile Banking,4065.37,Success,Utah
TXN0000004780,CUST000059,Savings Account,2026-01-09,Debit,Fuel,ATM,6882.42,Success,Utah
TXN0000004781,CUST000059,Savings Account,2026-06-25,Debit,Groceries,POS,3110.01,Success,Utah
TXN0000004782,CUST000059,Credit Card,2026-07-06,Credit,Cash Deposit,UPI,42155.43,Success,Utah
TXN0000004783,CUST000059,Savings Account,2025-07-19,Debit,Groceries,UPI,14236.88,Success,Utah
TXN0000004784,CUST000059,Savings Account,2025-07-19,Credit,Salary Credit,UPI,91770.91,Success,Utah
TXN0000004785,CUST000059,Loan Account,2026-02-11,Debit,Loan EMI,UPI,13688.38,Success,Utah
TXN0000004786,CUST000059,Loan Account,2025-11-22,Debit,Restaurant,Mobile Banking,6930.24,Success,Utah
TXN0000004787,CUST000059,Loan Account,2026-01-21,Debit,Restaurant,UPI,11352.8,Success,Utah
