session_id,customer_id,login_datetime,login_channel,device_type,login_status,session_duration_minutes,activity_type,transactions_in_session,biometric_login,state
SESS0000001689,CUST000060,2025-11-14 10:38:32.189673,Mobile App,Android,Success,3,Reward Redemption,0,Yes,North Carolina
SESS0000001690,CUST000060,2026-05-30 20:53:32.189688,Mobile App,Android,Success,6,Bill Payment,1,Yes,North Carolina
SESS0000001691,CUST000060,2026-05-12 02:10:32.189740,Mobile App,Windows,Success,2,Statement Download,0,No,North Carolina
SESS0000001692,CUST000060,2026-04-25 09:29:32.189754,Mobile App,Android,Failed,3,Login Failed,0,Yes,North Carolina
SESS0000001693,CUST000060,2026-05-27 12:31:32.189770,Web Portal,Android,Success,2,Balance Enquiry,0,No,North Carolina
SESS0000001694,CUST000060,2026-03-23 20:06:32.189786,Mobile App,iPhone,Success,4,Balance Enquiry,0,Yes,North Carolina
SESS0000001695,CUST000060,2025-09-26 16:34:32.189801,Mobile App,Android,Success,8,Bill Payment,1,Yes,North Carolina
SESS0000001696,CUST000060,2026-01-25 23:40:32.189817,Web Portal,Android,Success,7,Bill Payment,0,Yes,North Carolina
SESS0000001697,CUST000060,2026-02-28 01:42:32.189833,Mobile App,iPhone,Success,5,Bill Payment,1,No,North Carolina
SESS0000001698,CUST000060,2026-02-26 16:45:32.189848,Mobile App,Windows,Success,12,Statement Download,0,No,North Carolina
SESS0000001699,CUST000060,2026-05-26 03:58:32.189863,Mobile App,Android,Success,19,Profile Update,0,No,North Carolina
SESS0000001700,CUST000060,2026-03-29 07:03:32.189879,Mobile App,Windows,Success,4,Bill Payment,0,No,North Carolina
SESS0000001701,CUST000060,2025-10-11 03:57:32.189894,Mobile App,Android,Success,3,Balance Enquiry,0,No,North Carolina
SESS0000001702,CUST000061,2026-07-01 05:20:32.189977,Mobile App,iPhone,Success,3,Offer Browsing,0,Yes,Illinois
SESS0000001703,CUST000061,2025-11-18 09:40:32.189996,Mobile App,Android,Success,6,Statement Download,0,No,Illinois
SESS0000001704,CUST000061,2026-07-07 16:40:32.190011,Web Portal,Android,Success,9,Statement Download,0,Yes,Illinois
SESS0000001705,CUST000061,2025-09-13 19:43:32.190027,Web Portal,iPhone,Success,5,Funds Transfer,1,Yes,Illinois
SESS0000001706,CUST000061,2025-10-01 03:47:32.190043,Web Portal,iPhone,Success,5,Service Request,0,No,Illinois
SESS0000001707,CUST000061,2026-03-18 09:50:32.190059,Mobile App,iPhone,Success,2,Funds Transfer,2,Yes,Illinois
SESS0000001708,CUST000061,2025-07-18 08:56:32.190075,Mobile App,Windows,Success,4,Bill Payment,1,No,Illinois
SESS0000001709,CUST000061,2026-03-08 08:51:32.190091,Mobile App,iPhone,Success,17,Funds Transfer,1,Yes,Illinois
SESS0000001710,CUST000061,2025-11-29 03:08:32.190106,Mobile App,Android,Success,2,Credit Card Payment,1,No,Illinois
SESS0000001711,CUST000061,2025-07-21 01:08:32.190122,Web Portal,iPhone,Success,10,Credit Card Payment,0,Yes,Illinois
SESS0000001712,CUST000061,2026-06-21 00:55:32.190137,Mobile App,MacBook,Success,9,Profile Update,0,No,Illinois
SESS0000001713,CUST000061,2025-12-10 08:07:32.190153,Web Portal,Android,Success,3,Funds Transfer,0,Yes,Illinois
SESS0000001714,CUST000061,2026-04-27 23:33:32.190168,Mobile App,Android,Success,9,Loan Account View,0,No,Illinois
SESS0000001715,CUST000062,2026-05-11 16:14:32.190238,Mobile App,Android,Success,3,Bill Payment,1,Yes,Illinois
SESS0000001716,CUST000062,2025-11-16 15:16:32.190257,Mobile App,Android,Success,7,Balance Enquiry,0,No,Illinois
SESS0000001717,CUST000062,2025-08-07 08:43:32.190273,Mobile App,iPhone,Success,2,Balance Enquiry,0,Yes,Illinois
SESS0000001718,CUST000062,2026-01-30 04:31:32.190289,Mobile App,MacBook,Success,13,Credit Card Payment,1,No,Illinois
SESS0000001719,CUST000062,2026-05-14 22:12:32.190305,Mobile App,Android,Success,8,Funds Transfer,0,No,Illinois
SESS0000001720,CUST000062,2026-02-26 09:55:32.190320,Mobile App,MacBook,Success,18,Statement Download,0,No,Illinois
SESS0000001721,CUST000062,2025-11-15 20:06:32.190336,Mobile App,Android,Success,10,Balance Enquiry,0,No,Illinois
SESS0000001722,CUST000062,2026-04-21 13:00:32.190351,Web Portal,Android,Success,5,Credit Card Payment,1,No,Illinois
SESS0000001723,CUST000062,2025-08-03 11:40:32.190367,Mobile App,Android,Success,3,Funds Transfer,0,No,Illinois
SESS0000001724,CUST000062,2026-02-04 13:09:32.190382,Mobile App,Android,Success,4,Funds Transfer,1,No,Illinois
SESS0000001725,CUST000062,2026-04-22 14:56:32.190398,Mobile App,Windows,Success,8,Bill Payment,0,No,Illinois
SESS0000001726,CUST000062,2025-08-04 19:00:32.190413,Web Portal,Android,Success,6,Balance Enquiry,0,Yes,Illinois
SESS0000001727,CUST000062,2025-11-13 10:17:32.190428,Web Portal,iPhone,Success,5,Balance Enquiry,0,Yes,Illinois
SESS0000001728,CUST000062,2026-06-05 00:44:32.190444,Mobile App,iPhone,Success,11,Profile Update,0,Yes,Illinois
SESS0000001729,CUST000062,2026-06-16 12:12:32.190459,Mobile App,Windows,Success,8,Profile Update,0,No,Illinois
SESS0000001730,CUST000062,2025-07-11 05:14:32.190475,Mobile App,iPhone,Success,5,Profile Update,0,Yes,Illinois
SESS0000001731,CUST000062,2026-03-27 12:14:32.190490,Web Portal,iPhone,Success,3,Funds Transfer,0,Yes,Illinois
SESS0000001732,CUST000062,2026-02-17 16:17:32.190505,Mobile App,iPhone,Success,5,Balance Enquiry,0,Yes,Illinois
SESS0000001733,CUST000062,2025-09-27 04:15:32.190521,Mobile App,iPhone,Success,9,Funds Transfer,2,No,Illinois
SESS0000001734,CUST000062,2025-10-22 09:11:32.190536,Mobile App,iPhone,Success,4,Credit Card Payment,0,Yes,Illinois
SESS0000001735,CUST000062,2026-01-15 09:56:32.190552,Mobile App,Android,Success,18,Balance Enquiry,0,Yes,Illinois
SESS0000001736,CUST000062,2025-11-09 12:28:32.190567,Mobile App,iPhone,Success,2,Funds Transfer,0,Yes,Illinois
SESS0000001737,CUST000062,2025-11-10 13:09:32.190582,Web Portal,Android,Success,5,Funds Transfer,2,Yes,Illinois
SESS0000001738,CUST000062,2025-12-05 23:22:32.190598,Mobile App,Android,Success,7,Balance Enquiry,0,Yes,Illinois
SESS0000001739,CUST000062,2026-06-22 17:07:32.190613,Mobile App,iPhone,Success,4,Funds Transfer,2,Yes,Illinois
SESS0000001740,CUST000062,2025-12-23 21:35:32.190629,Mobile App,Android,Success,4,Balance Enquiry,0,Yes,Illinois
SESS0000001741,CUST000062,2025-11-26 21:33:32.190644,Mobile App,Android,Success,4,Credit Card Payment,0,No,Illinois
SESS0000001742,CUST000062,2026-06-01 16:47:32.190660,Web Portal,iPhone,Success,3,Loan Account View,0,No,Illinois
SESS0000001743,CUST000062,2026-02-14 10:33:32.190675,Mobile App,iPhone,Success,19,Statement Download,0,Yes,Illinois
SESS0000001744,CUST000062,2026-03-18 17:17:32.190690,Mobile App,Android,Success,9,Funds Transfer,2,Yes,Illinois
SESS0000001745,CUST000063,2026-06-02 04:47:32.190808,Mobile App,Android,Success,8,Balance Enquiry,0,Yes,Wisconsin
SESS0000001746,CUST000063,2026-01-31 00:12:32.190827,Mobile App,iPhone,Success,12,Profile Update,0,Yes,Wisconsin
SESS0000001747,CUST000063,2025-10-22 22:27:32.190843,Mobile App,Android,Success,2,Service Request,0,Yes,Wisconsin
SESS0000001748,CUST000063,2025-11-21 01:56:32.190859,Web Portal,iPhone,Success,3,Balance Enquiry,0,Yes,Wisconsin
SESS0000001749,CUST000063,2025-08-15 15:29:32.190875,Mobile App,Android,Success,7,Statement Download,0,Yes,Wisconsin
SESS0000001750,CUST000063,2026-02-15 03:28:32.190891,Mobile App,Android,Success,3,Credit Card Payment,1,Yes,Wisconsin
SESS0000001751,CUST000063,2026-01-04 04:26:32.190906,Mobile App,Android,Success,5,Funds Transfer,0,No,Wisconsin
SESS0000001752,CUST000063,2025-10-10 16:28:32.190921,Mobile App,Android,Success,8,Statement Download,0,Yes,Wisconsin
SESS0000001753,CUST000063,2026-04-16 23:06:32.190936,Mobile App,Android,Success,17,Balance Enquiry,0,No,Wisconsin
SESS0000001754,CUST000063,2025-11-21 03:50:32.190952,Mobile App,Android,Success,9,Statement Download,0,Yes,Wisconsin
SESS0000001755,CUST000063,2026-03-23 17:42:32.190967,Web Portal,Windows,Success,9,Credit Card Payment,1,No,Wisconsin
SESS0000001756,CUST000063,2025-11-06 22:14:32.190982,Mobile App,Android,Success,19,Funds Transfer,2,Yes,Wisconsin
SESS0000001757,CUST000063,2025-12-31 10:01:32.190998,Mobile App,Android,Success,10,Balance Enquiry,0,Yes,Wisconsin
SESS0000001758,CUST000063,2025-09-06 02:50:32.191013,Web Portal,Android,Success,8,Reward Redemption,1,No,Wisconsin
SESS0000001759,CUST000063,2025-11-13 01:32:32.191029,Mobile App,Android,Success,17,Funds Transfer,2,Yes,Wisconsin
SESS0000001760,CUST000063,2026-04-24 11:47:32.191044,Mobile App,Windows,Success,7,Loan Account View,0,No,Wisconsin
SESS0000001761,CUST000063,2026-05-17 13:29:32.191059,Mobile App,iPhone,Success,5,Bill Payment,1,Yes,Wisconsin
SESS0000001762,CUST000063,2026-04-18 21:21:32.191074,Mobile App,Android,Success,8,Balance Enquiry,0,Yes,Wisconsin
SESS0000001763,CUST000063,2025-12-02 23:17:32.191089,Mobile App,Android,Success,11,Balance Enquiry,0,No,Wisconsin
SESS0000001764,CUST000063,2025-09-30 17:11:32.191102,Web Portal,MacBook,Failed,4,Login Failed,0,No,Wisconsin
SESS0000001765,CUST000064,2026-06-29 10:26:32.191173,Web Portal,Android,Success,18,Balance Enquiry,0,Yes,Vermont
SESS0000001766,CUST000064,2026-03-24 11:51:32.191191,Web Portal,Android,Success,3,Balance Enquiry,0,Yes,Vermont
SESS0000001767,CUST000064,2025-11-23 04:02:32.191207,Web Portal,Android,Success,14,Balance Enquiry,0,Yes,Vermont
SESS0000001768,CUST000064,2026-01-09 21:31:32.191222,Mobile App,Android,Success,4,Statement Download,0,Yes,Vermont
SESS0000001769,CUST000064,2026-04-06 23:22:32.191238,Mobile App,Android,Success,2,Service Request,0,Yes,Vermont
SESS0000001770,CUST000064,2025-11-29 18:51:32.191253,Mobile App,MacBook,Success,18,Funds Transfer,0,No,Vermont
SESS0000001771,CUST000064,2025-08-22 17:37:32.191269,Mobile App,Android,Success,9,Bill Payment,1,Yes,Vermont
SESS0000001772,CUST000064,2025-12-09 17:07:32.191285,Mobile App,Android,Success,20,Credit Card Payment,1,No,Vermont
SESS0000001773,CUST000064,2026-02-05 09:38:32.191300,Mobile App,Android,Success,20,Loan Account View,0,Yes,Vermont
SESS0000001774,CUST000064,2026-03-25 12:17:32.191316,Web Portal,Android,Success,3,Reward Redemption,0,No,Vermont
SESS0000001775,CUST000064,2026-05-10 21:21:32.191331,Mobile App,Windows,Success,8,Statement Download,0,No,Vermont
SESS0000001776,CUST000064,2025-07-18 10:38:32.191347,Mobile App,Android,Success,3,Bill Payment,1,Yes,Vermont
SESS0000001777,CUST000064,2026-01-11 22:30:32.191363,Mobile App,Windows,Success,6,Balance Enquiry,0,No,Vermont
SESS0000001778,CUST000064,2025-11-23 06:29:32.191378,Mobile App,iPhone,Success,10,Profile Update,0,No,Vermont
SESS0000001779,CUST000064,2026-05-31 01:48:32.191394,Mobile App,Android,Success,4,Funds Transfer,0,Yes,Vermont
SESS0000001780,CUST000064,2025-09-22 10:20:32.191410,Mobile App,Android,Success,2,Statement Download,0,Yes,Vermont
SESS0000001781,CUST000064,2025-12-15 12:50:32.191430,Web Portal,iPhone,Success,4,Funds Transfer,2,Yes,Vermont
SESS0000001782,CUST000064,2025-07-14 16:21:32.191445,Mobile App,iPhone,Success,2,Funds Transfer,0,Yes,Vermont
SESS0000001783,CUST000064,2026-01-28 13:00:32.191461,Mobile App,Android,Success,3,Bill Payment,1,Yes,Vermont
SESS0000001784,CUST000064,2026-04-28 13:40:32.191477,Mobile App,Android,Success,7,Balance Enquiry,0,Yes,Vermont
SESS0000001785,CUST000064,2025-09-02 12:54:32.191492,Mobile App,Windows,Success,13,Balance Enquiry,0,No,Vermont
SESS0000001786,CUST000064,2025-07-14 23:27:32.191508,Mobile App,Android,Success,6,Bill Payment,1,Yes,Vermont
SESS0000001787,CUST000064,2026-03-29 10:21:32.191523,Mobile App,Android,Success,20,Funds Transfer,2,Yes,Vermont
SESS0000001788,CUST000064,2026-01-15 02:32:32.191538,Mobile App,Android,Success,4,Offer Browsing,0,Yes,Vermont
SESS0000001789,CUST000064,2025-10-10 10:24:32.191554,Mobile App,iPhone,Success,8,Funds Transfer,2,Yes,Vermont
SESS0000001790,CUST000064,2025-12-17 02:09:32.191570,Mobile App,Android,Success,15,Credit Card Payment,1,No,Vermont
SESS0000001791,CUST000064,2025-12-20 11:42:32.191587,Mobile App,iPhone,Success,8,Funds Transfer,2,Yes,Vermont
SESS0000001792,CUST000064,2026-04-13 07:49:32.191602,Mobile App,Android,Success,7,Offer Browsing,0,No,Vermont
SESS0000001793,CUST000064,2026-03-05 09:12:32.191618,Mobile App,iPhone,Success,10,Offer Browsing,0,Yes,Vermont
SESS0000001794,CUST000064,2026-06-18 12:51:32.191633,Mobile App,iPhone,Success,11,Loan Account View,0,Yes,Vermont
SESS0000001795,CUST000064,2026-06-28 19:03:32.191649,Mobile App,Android,Success,2,Loan Account View,0,Yes,Vermont
SESS0000001796,CUST000064,2025-11-13 15:12:32.191664,Web Portal,Android,Success,9,Balance Enquiry,0,Yes,Vermont
SESS0000001797,CUST000064,2026-06-19 06:52:32.191680,Mobile App,Android,Success,2,Funds Transfer,2,Yes,Vermont
SESS0000001798,CUST000064,2026-07-03 16:41:32.191726,Mobile App,Android,Success,5,Credit Card Payment,1,Yes,Vermont
SESS0000001799,CUST000064,2026-03-25 10:27:32.191744,Mobile App,iPhone,Success,2,Profile Update,0,Yes,Vermont
SESS0000001800,CUST000064,2026-05-19 04:55:32.191760,Mobile App,Android,Success,4,Balance Enquiry,0,Yes,Vermont
SESS0000001801,CUST000065,2025-12-03 19:04:32.191841,Mobile App,Android,Success,20,Funds Transfer,0,No,Texas
SESS0000001802,CUST000065,2026-05-18 00:42:32.191860,Mobile App,Windows,Success,9,Funds Transfer,1,No,Texas
SESS0000001803,CUST000065,2025-09-25 09:49:32.191876,Mobile App,Android,Success,4,Profile Update,0,Yes,Texas
SESS0000001804,CUST000065,2025-09-18 08:49:32.191892,Mobile App,Android,Success,16,Balance Enquiry,0,No,Texas
SESS0000001805,CUST000065,2025-12-05 23:41:32.191908,Mobile App,Android,Success,7,Profile Update,0,No,Texas
SESS0000001806,CUST000065,2025-09-07 07:03:32.191923,Mobile App,Android,Success,8,Reward Redemption,0,Yes,Texas
SESS0000001807,CUST000065,2026-06-21 22:28:32.191939,Mobile App,Android,Success,2,Balance Enquiry,0,Yes,Texas
SESS0000001808,CUST000065,2025-11-17 00:19:32.191954,Mobile App,iPhone,Success,4,Balance Enquiry,0,Yes,Texas
SESS0000001809,CUST000065,2025-12-08 08:20:32.191970,Mobile App,Android,Success,7,Profile Update,0,Yes,Texas
SESS0000001810,CUST000065,2025-08-05 07:21:32.191985,Mobile App,Windows,Success,10,Loan Account View,0,No,Texas
SESS0000001811,CUST000065,2026-07-03 00:58:32.192000,Mobile App,Android,Success,5,Credit Card Payment,0,No,Texas
SESS0000001812,CUST000065,2026-06-20 09:32:32.192016,Mobile App,Android,Success,9,Funds Transfer,1,Yes,Texas
SESS0000001813,CUST000065,2025-12-13 01:33:32.192032,Mobile App,Android,Success,2,Bill Payment,0,Yes,Texas
SESS0000001814,CUST000065,2026-05-27 22:16:32.192047,Mobile App,Android,Success,5,Offer Browsing,0,Yes,Texas
SESS0000001815,CUST000065,2025-12-22 01:29:32.192062,Mobile App,iPhone,Success,7,Loan Account View,0,Yes,Texas
SESS0000001816,CUST000065,2025-12-16 16:30:32.192077,Web Portal,Android,Success,6,Profile Update,0,Yes,Texas
SESS0000001817,CUST000065,2025-07-15 14:43:32.192093,Web Portal,Android,Success,5,Statement Download,0,Yes,Texas
SESS0000001818,CUST000065,2025-11-08 10:26:32.192109,Mobile App,Android,Success,3,Loan Account View,0,No,Texas
SESS0000001819,CUST000065,2026-04-21 03:33:32.192124,Mobile App,iPhone,Success,3,Funds Transfer,2,Yes,Texas
SESS0000001820,CUST000065,2025-08-30 09:07:32.192140,Mobile App,Windows,Success,4,Loan Account View,0,No,Texas
SESS0000001821,CUST000065,2025-07-28 09:57:32.192155,Mobile App,Android,Success,2,Balance Enquiry,0,Yes,Texas
SESS0000001822,CUST000065,2026-06-05 21:56:32.192171,Web Portal,MacBook,Success,5,Service Request,0,No,Texas
SESS0000001823,CUST000065,2025-08-05 09:26:32.192186,Mobile App,Android,Success,6,Statement Download,0,Yes,Texas
SESS0000001824,CUST000065,2025-08-14 08:35:32.192202,Mobile App,Android,Success,8,Balance Enquiry,0,No,Texas
SESS0000001825,CUST000065,2025-09-13 17:35:32.192217,Mobile App,Windows,Success,2,Funds Transfer,1,No,Texas
SESS0000001826,CUST000065,2025-12-08 20:58:32.192233,Mobile App,Android,Success,7,Offer Browsing,0,Yes,Texas
SESS0000001827,CUST000065,2025-11-18 11:52:32.192248,Mobile App,Android,Success,10,Reward Redemption,0,Yes,Texas
SESS0000001828,CUST000065,2026-06-22 19:23:32.192263,Mobile App,iPhone,Success,10,Profile Update,0,No,Texas
SESS0000001829,CUST000065,2026-05-24 14:51:32.192278,Mobile App,MacBook,Success,10,Bill Payment,1,No,Texas
SESS0000001830,CUST000065,2025-12-20 13:17:32.192294,Mobile App,Android,Success,6,Loan Account View,0,Yes,Texas
SESS0000001831,CUST000065,2026-03-30 19:20:32.192309,Web Portal,iPhone,Success,4,Service Request,0,Yes,Texas
SESS0000001832,CUST000065,2025-10-13 19:25:32.192324,Web Portal,iPhone,Success,2,Statement Download,0,Yes,Texas
SESS0000001833,CUST000066,2026-03-20 03:39:32.192394,Mobile App,Windows,Success,2,Balance Enquiry,0,No,Nevada
SESS0000001834,CUST000066,2025-07-13 16:02:32.192412,Mobile App,Android,Success,13,Bill Payment,1,Yes,Nevada
SESS0000001835,CUST000066,2026-06-17 05:55:32.192429,Mobile App,Android,Success,8,Loan Account View,0,Yes,Nevada
SESS0000001836,CUST000066,2025-07-26 17:02:32.192444,Web Portal,iPhone,Success,4,Loan Account View,0,Yes,Nevada
SESS0000001837,CUST000066,2025-12-31 08:32:32.192461,Mobile App,iPhone,Success,3,Funds Transfer,2,Yes,Nevada
SESS0000001838,CUST000066,2026-02-12 23:13:32.192477,Mobile App,Android,Success,18,Loan Account View,0,No,Nevada
SESS0000001839,CUST000066,2026-04-03 21:44:32.192493,Mobile App,iPhone,Success,9,Credit Card Payment,1,Yes,Nevada
SESS0000001840,CUST000066,2025-09-13 04:06:32.192508,Mobile App,Android,Success,20,Funds Transfer,2,No,Nevada
SESS0000001841,CUST000066,2026-03-20 06:29:32.192524,Mobile App,Windows,Success,9,Balance Enquiry,0,No,Nevada
SESS0000001842,CUST000066,2026-07-02 08:10:32.192539,Mobile App,Android,Success,19,Offer Browsing,0,No,Nevada
SESS0000001843,CUST000066,2025-09-03 00:30:32.192555,Mobile App,Windows,Success,2,Balance Enquiry,0,No,Nevada
SESS0000001844,CUST000066,2025-12-16 12:24:32.192570,Mobile App,Windows,Success,14,Balance Enquiry,0,No,Nevada
SESS0000001845,CUST000066,2026-06-30 10:44:32.192586,Web Portal,iPhone,Success,13,Balance Enquiry,0,Yes,Nevada
SESS0000001846,CUST000066,2025-08-13 06:24:32.192601,Mobile App,Android,Success,4,Bill Payment,1,Yes,Nevada
SESS0000001847,CUST000066,2026-03-11 06:24:32.192616,Mobile App,iPhone,Success,9,Balance Enquiry,0,Yes,Nevada
SESS0000001848,CUST000066,2026-05-04 22:25:32.192631,Mobile App,iPhone,Success,8,Offer Browsing,0,Yes,Nevada
SESS0000001849,CUST000066,2025-11-20 21:51:32.192647,Mobile App,Android,Success,16,Balance Enquiry,0,Yes,Nevada
SESS0000001850,CUST000066,2026-07-05 08:02:32.192662,Mobile App,iPhone,Success,4,Bill Payment,1,Yes,Nevada
SESS0000001851,CUST000066,2025-12-13 14:17:32.192678,Mobile App,Android,Success,9,Balance Enquiry,0,Yes,Nevada
SESS0000001852,CUST000066,2026-05-24 22:29:32.192711,Mobile App,MacBook,Success,7,Balance Enquiry,0,No,Nevada
SESS0000001853,CUST000067,2026-06-18 10:58:32.192790,Mobile App,Android,Success,8,Balance Enquiry,0,Yes,South Dakota
SESS0000001854,CUST000067,2025-11-22 17:43:32.192809,Mobile App,iPhone,Success,16,Funds Transfer,0,No,South Dakota
SESS0000001855,CUST000067,2026-05-29 22:13:32.192825,Mobile App,Windows,Success,2,Funds Transfer,1,No,South Dakota
SESS0000001856,CUST000067,2026-05-29 08:55:32.192841,Mobile App,MacBook,Success,6,Bill Payment,1,No,South Dakota
SESS0000001857,CUST000067,2026-05-21 06:20:32.192857,Web Portal,Android,Success,4,Statement Download,0,Yes,South Dakota
SESS0000001858,CUST000067,2025-10-30 02:17:32.192901,Mobile App,iPhone,Success,14,Funds Transfer,2,Yes,South Dakota
SESS0000001859,CUST000067,2026-06-29 09:39:32.192932,Web Portal,iPhone,Success,7,Statement Download,0,Yes,South Dakota
SESS0000001860,CUST000067,2026-03-08 00:54:32.192964,Web Portal,Android,Success,8,Loan Account View,0,Yes,South Dakota
SESS0000001861,CUST000067,2026-05-23 04:59:32.192981,Mobile App,Android,Success,3,Balance Enquiry,0,Yes,South Dakota
SESS0000001862,CUST000067,2026-02-05 08:23:32.192997,Mobile App,Android,Success,2,Bill Payment,1,No,South Dakota
SESS0000001863,CUST000067,2026-06-16 19:32:32.193012,Mobile App,iPhone,Success,15,Reward Redemption,0,Yes,South Dakota
SESS0000001864,CUST000067,2025-12-27 14:11:32.193028,Mobile App,Android,Success,10,Balance Enquiry,0,Yes,South Dakota
SESS0000001865,CUST000067,2025-09-06 20:52:32.193043,Mobile App,iPhone,Success,5,Bill Payment,0,Yes,South Dakota
SESS0000001866,CUST000067,2026-01-02 19:00:32.193059,Mobile App,Windows,Success,13,Funds Transfer,1,No,South Dakota
